timestamp,UUID,latitude,longitude,minDistToRoad,minDistToRest,closestRoadLoc
2019-04-02 11:00:00+05:30,EB35F0770283A33A,28.695616,77.297209,6.199851317531083,6.5260400271714305,7961+
2019-04-02 12:00:00+05:30,D34EDAEB5B564570,28.695616,77.297209,6.199851317531083,6.5260400271714305,7961+
2019-04-02 15:00:00+05:30,3226265E938C7D1D,28.624559,77.340569,6.734896034207108,7.317344079122244,17480+
2019-04-03 16:00:00+05:30,557C24E84D0675A1,28.707285,77.271549,6.167165153344594,7.825070483284356,7961+
2019-04-03 17:00:00+05:30,212B4F030E110F1B,28.707285,77.271549,6.167165153344594,7.825070483284356,7961+
2019-04-05 14:00:00+05:30,557C24E84D0675A1,28.691421,77.333837,6.1192571790305905,7.639037458901535,7961+
2019-04-05 14:00:00+05:30,212B4F030E110F1B,28.691421,77.333837,6.1192571790305905,7.639037458901535,7961+
2019-04-08 09:00:00+05:30,212B4F030E110F1B,28.7178423,77.291054,4.878933859758056,7.968967828303544,7961+
2019-04-08 11:00:00+05:30,D34EDAEB5B564570,28.592207,77.202466,6.1027733464884095,7.175628261193833,2825-
2019-04-08 11:00:00+05:30,C51A3BE4A7AA6F63,28.592207,77.202466,6.1027733464884095,7.175628261193833,2825-
2019-04-10 16:00:00+05:30,557C24E84D0675A1,28.695171,77.28318,5.2358989637077675,6.6257990379796565,7961+
2019-04-12 10:00:00+05:30,557C24E84D0675A1,28.686634,77.298715,5.733885916171576,5.852938607440799,7961+
2019-04-12 10:00:00+05:30,212B4F030E110F1B,28.686634,77.298715,5.733885916171576,5.852938607440799,7961+
2019-04-15 11:00:00+05:30,64208C63C6C702A5,28.695098,77.284159,5.628460866860196,6.560103030681028,7961+
2019-04-15 12:00:00+05:30,557C24E84D0675A1,28.735928,77.302418,6.400764728736234,8.518685720056519,7961+
2019-04-15 12:00:00+05:30,212B4F030E110F1B,28.735928,77.302418,6.400764728736234,8.518685720056519,7961+
2019-04-18 13:00:00+05:30,557C24E84D0675A1,28.722037,77.292849,5.798949799553436,8.118692231656789,7961+
2019-04-18 13:00:00+05:30,64208C63C6C702A5,28.722037,77.292849,5.798949799553436,8.118692231656789,7961+
2019-04-18 15:00:00+05:30,212B4F030E110F1B,28.703513,77.314594,6.462581865562885,7.500583020397722,7961+
2019-04-22 11:00:00+05:30,EB35F0770283A33A,28.547783,77.246594,5.528168401545853,5.416085115389538,1535+
2019-04-22 11:00:00+05:30,D34EDAEB5B564570,28.557844,77.274986,5.175308056191077,6.589869325367629,1535+
2019-04-22 14:00:00+05:30,3226265E938C7D1D,28.503816,77.235919,6.944916299926716,6.157338374532789,31199+
2019-04-25 10:00:00+05:30,64208C63C6C702A5,28.726016,77.376674,8.192376832237008,8.629095442342482,7961+
2019-04-25 10:00:00+05:30,557C24E84D0675A1,28.726006,77.376644,8.192664830834225,8.628746800483288,7961+
2019-04-25 10:00:00+05:30,64208C63C6C702A5,28.726183,77.376874,8.192810880583538,8.633308099399791,7961+
2019-04-25 10:00:00+05:30,212B4F030E110F1B,28.726183,77.376874,8.192810880583538,8.633308099399791,7961+
2019-05-30 11:00:00+05:30,7C0DA7F77D13445F,28.687096,77.32704,5.412101340718763,7.165996932382798,7961+
2019-05-30 11:00:00+05:30,2652460B0D5D4C02,28.703196,77.320875,6.233971118442306,7.5945843492169125,7961+
2019-05-30 11:00:00+05:30,9135C3C94B2A62DA,28.703196,77.320875,6.233971118442306,7.5945843492169125,7961+
2019-05-30 12:00:00+05:30,539EBCF394F3CD0C,28.687096,77.32704,5.412101340718763,7.165996932382798,7961+
2019-05-30 14:00:00+05:30,D2443EE9702B075B,28.712813,77.29842,6.63150698266808,7.793889073988795,7961+
2019-05-30 14:00:00+05:30,29331BA38B066F49,28.71827,77.311379,7.546428928205433,8.13517095118059,7961+
2019-05-30 14:00:00+05:30,B69F884A9448139B,28.712813,77.29842,6.63150698266808,7.793889073988795,7961+
